%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_EP_1       obj_fn_1       obj_fn_2       obj_fn_3 
729          NO_ID       2.240314       1.857021       1.845742        2.17598       1.958029       2.099465       1.931737       2.191865       1.339093 0.005729015326 0.001861432572 0.003229080585 
730          NO_ID       2.243712       1.858559       2.053995       1.959418    2.262758612    2.067825662       2.001353        2.16392         2.4445   0.0052691631 0.0005086625335 0.0005985491869 
731          NO_ID       2.243712       1.858559       2.053995       1.959418       2.284822    2.064544248       2.001353        2.16392         2.4445   0.0052691631 0.0005086625335 0.0005985491869 
732          NO_ID       2.244443       1.975955       1.886567        2.09302       2.065081       2.140426       1.943895       2.015633        1.07254 0.005138774746 0.001283251138 0.0001063572398 
733          NO_ID       2.244992       1.858559       2.052715       1.963514       2.251918       2.065452    1.933298271       2.200784         2.4445 0.004503963302 0.001112122797 8.499291969e-05 
734          NO_ID        2.24512       1.849559       2.053035       1.943034       2.287702       2.068796       2.003241       2.163904       2.378964            100            100            100 
735          NO_ID       2.245986    1.820156867    2.008736281       2.036176       1.904217    2.136027153       1.933249       2.245004       1.470173 0.004642653279 0.000878465249 0.000349821424 
736          NO_ID       2.247934       1.876351       1.924538       2.044361       2.022176       2.012327       2.134475       2.011085       2.524391 0.007282443353 0.001739763546 0.0004209974129 
737          NO_ID       2.249071       2.089375       1.927262       2.049333       2.017216       2.012327       2.062867       2.006085       0.784167 0.009328577607 0.002124257342 0.0008633311856 
738          NO_ID       2.251928       1.835278       1.923375       1.984015       2.083193       2.099466       1.930744       1.978805        1.08082 0.002809205209 0.001226147977 2.382715114e-05 
739          NO_ID    2.255426167       1.850337       1.832776       2.106776    1.910750005       2.135481       1.902529       2.227348       1.469773 0.005220882437 0.0002470575566 0.001057407842 
740          NO_ID       2.257384       1.825462       2.008656       2.212816       1.902169       2.135099       1.933313       2.224524       2.387677 0.006005515071 0.002041403106 0.0008400449893 
741          NO_ID       2.259106     2.09398022       1.923966    2.041848497        1.97536       2.027966       2.075139       1.958221     1.35252656 0.009039941404 0.0004811144419 0.0007013203192 
742          NO_ID       2.259428       1.859981       1.847006       2.166892       1.959189       2.092705       2.003529        2.16686       1.562133 0.005856256966 7.647264329e-05 0.001190796165 
743          NO_ID       2.260208       1.811069       2.083178        1.91329       2.226902       2.158756       2.009083       2.212244         2.3897 0.005162785707 0.001878876983 0.0006598929953 
744          NO_ID       2.261483       1.986499       2.018303       1.997723       2.066757       2.098988    2.201579951       1.967309         1.8379            100            100            100 
745          NO_ID       2.261519       1.874903       1.927038       2.057673        2.02192       2.015527       2.074611       2.012733       3.017557 0.006176680683 2.703922639e-05 0.001281651833 
746          NO_ID       2.263161       1.857059        1.84571       2.257626       1.925517       2.098241       1.931525       2.188729       1.394389 0.006221800074 0.001597876195 0.002867408533 
747          NO_ID    2.264821748       1.842017       1.964123       2.180508       2.063498       2.135473    2.197062891       2.227082       0.683342            100            100            100 
748          NO_ID       2.265463       1.810817       1.964127       2.184044       2.061466       2.110961       1.915635       2.202762       0.784158   0.0032194739 0.0001271864094 0.001082764847 
749          NO_ID       2.267193       1.861162       1.891375       2.056321       2.074705       2.229371         1.9118       1.982897       1.324652 0.004076632469 0.0001699813599 0.001272703281 
750          NO_ID       2.277497       1.866749       1.845886       2.169064       1.925157       2.125985       1.931713       2.195661       0.278725 0.005523805541 0.003661123027 0.002316628932 
751          NO_ID       2.297252       1.808282       1.964123       2.184044       2.063498       2.102705    1.924560005       2.228362       0.781678 0.002927321532 8.791225117e-05 0.001309786548 
752          NO_ID       2.297402       1.844833       1.964063       2.184152       2.082758       2.102769       1.933077        2.20276       0.542414 0.003123284504 0.001882415439 0.0006532356381 
753          NO_ID         2.2977       1.810819       1.964391       2.185228       2.061466       2.099457       1.919509       2.202762       0.345886  0.00288494376 0.002985627684 0.001965961686 
754          NO_ID        2.29821       1.810817       1.964127       2.184044    2.082757558    2.142823164    1.940735183       2.202762       0.784158 0.003001550071 0.0002773124956 0.001023170897 
755          NO_ID       2.298338       1.806721       1.964127        2.18526        2.09095       2.151951       1.915251       2.202698       0.718366 0.002769859239 0.000851608793 0.0004374814782 
756          NO_ID       2.298594       1.807873       1.989535       2.189867        2.09109       2.110993       2.030081       2.218122       0.519902 0.003425690358  0.00198799896 0.0008554970439 
757          NO_ID    2.023141325       1.809306       1.963995        2.18398       2.292962       2.102193       1.918869       2.228694       0.816878 0.005734350151 0.001325025103 9.690761822e-05 
758          NO_ID       2.068036       1.812033       1.964399       2.238444        2.08985       2.099473       1.931797       2.219162       0.771614  0.00471702536 0.001382509076 0.0001896365783 
759          NO_ID    2.080544166       1.808049       2.021455       2.192156       2.062486       2.099497       1.931777       2.202762       0.772702  0.00470481535  0.00138858353 0.000154141762 
760          NO_ID       2.095472       1.812033       1.966015       2.174828       2.090114       2.092913       1.915157       2.219146        2.36099 0.003820161984 0.001661758993 0.0004525439715 
761          NO_ID       2.096388       1.810753       1.955775        2.19984       2.089626       2.109617       1.929671       2.219148       0.886302 0.003936754328 0.0005579353921 0.0006464023203 
762          NO_ID       2.100794       1.811959       2.026543       1.966811       2.275706       2.094764       1.912069       2.240644       2.442972 0.003532693579 0.001025808325 3.445563643e-05 
763          NO_ID       2.101248       1.849759       2.058011        1.96249        2.27615       2.090956       1.943337        2.20406       2.377428 0.004313741823  0.00130016945 0.0002847419779 
764          NO_ID    2.102236006       1.844663       2.029659       1.921818       2.258006       2.076979       2.008583        2.20398       2.389836 0.005925637668 0.001171918397 9.550836732e-05 
765          NO_ID       2.105672       1.850367       2.035435       1.910266       2.284758        2.09374       2.001353       2.166684        2.57558 0.005756237054 0.0007217933261 0.0004733235083 
766          NO_ID       2.109416       1.865159       2.029947       1.913658       2.223672       2.076968       2.011479       2.244814       2.385524 0.005957280939 0.000884422372 0.0001928433535 
767          NO_ID       2.114808       1.847239       2.055245    1.906121206       2.291866       2.074608       2.008291       2.220428         2.3631 0.005525239333 0.001003076982 7.91859245e-05 
768          NO_ID       2.117177       1.850494       2.031511       1.996223       2.078873       2.128242        1.91824       1.981525       1.590396 0.004798165438  0.00034154901 0.001644970552 
769          NO_ID       2.119736    1.805380829       2.051247        2.02495        2.28624        2.09124       1.916713        2.24468       2.525796 0.003528537391 0.0007903228833 0.0003397064825 
770          NO_ID       2.120823       1.810807       1.899407       2.163564       2.275602       2.110969       1.915651       2.202756        0.78358 0.003682610953 0.001153520068 0.0001279310023 
771          NO_ID       2.120844       1.816791       2.057147       1.913098    2.215286535        2.09335       2.003239       2.229727       2.377428 0.004527542282 0.001091172003 1.626953298e-05 
772          NO_ID       2.122216       1.850399       2.052507       1.959414       2.287158       2.093352       2.008873    2.234405133       2.525796 0.004654299231 0.0006847187781 0.0004116150882 
773          NO_ID       2.124896       1.850367       2.030491       1.975107       2.176086       2.095544       2.024518       2.227348       2.360532 0.004954731596 0.001055491018 0.000122121928 
774          NO_ID        2.12494       1.850327       2.094923        1.91324       2.222224       2.086326       2.003395       2.229471       3.426004 0.004620719913  0.01487842558  0.01656125128 
775          NO_ID       2.125368       1.852887       2.052513       1.958618        2.29081       2.093354       2.011401    2.187128539       2.442964 0.004810827318 0.0006914107638 0.0004218298277 
776          NO_ID       2.126312       1.865335       2.092891       1.950426       2.286678       2.093352       2.008583       2.220108       2.381388 0.005117250383 0.0009673568865 0.0001999643555 
777          NO_ID       2.126824       1.844727       1.962427       1.923306       2.287834       2.110992       2.009383       2.220364       2.371276 0.004937591098 0.001126420716 1.501921412e-05 
778          NO_ID       2.127984       1.811069       2.062715       1.916458       2.222228       2.094564       2.005269        2.20385       2.245316 0.004284134806 0.001757070903 0.0005822085813 
779          NO_ID       2.128232       1.843847       2.095199       1.912878       2.061464       2.073201       2.003431       2.220238        2.88114 0.006118285158  0.00467096447 0.003690127794 
780          NO_ID        2.12836       1.844383       2.052595       1.912954         2.2228       2.266153       2.003385       2.224462       2.385492 0.004815458845 0.001155298559 5.467720293e-05 
781          NO_ID       2.128376       1.811127       2.030011        1.90953       2.287702       2.066744       2.003239       2.220236       2.376268            100            100            100 
782          NO_ID       2.128376       1.852631       2.036465        1.91305       2.286678       2.076968       2.008317       2.197567       2.362228 0.005093715428 0.0008726172233 0.0003341177954 
783          NO_ID       2.128952       1.866879       2.063531       1.962714       2.290342       2.091308       1.998584       2.164036       2.389204 0.004722795771 0.000876585894 0.0002272591041 
784          NO_ID       2.128992       1.844863    2.046867284       1.963418       2.286678       2.095404       2.000133       2.184404       2.360532 0.004372146393 0.001040478822 0.000107212525 
785          NO_ID       2.128992       1.851007       2.049046       1.963386       2.286678        2.09542       2.003333        2.21922       2.376404 0.004372146393 0.0009738080349 0.0002429772866 
786          NO_ID       2.129008       1.858559       2.054011    1.910996702       2.219286        2.08964       2.001351       2.220252        2.44194 0.004849889811 0.0006903012651 0.0005614492864 
787          NO_ID       2.129024       1.815615       2.054043       1.959418       2.293014       2.094962       2.009033       2.174152       2.364884 0.004732285826 0.001142052503 0.0001678002969 
788          NO_ID       2.129024       1.850495       2.054043       1.959322       2.293014       2.094892    1.998567647    2.171636454       2.360532 0.004372146393 0.001040478822 0.000107212525 
789          NO_ID       2.129024       1.850495       2.054075       1.959322       2.284822        2.09566       2.001193       2.163924        2.36258 0.004372146393 0.001016232466 0.0001850715855 
790          NO_ID        2.12904       1.849983       2.054555       1.959438       2.096406       2.099436       1.996265       2.165204       1.080788 0.005051565049 0.0007351472825  0.00199242555 
791          NO_ID        2.12912       1.844605       2.054075        1.93361       2.226902       2.125988       2.003399        2.20398       2.361028 0.004661389583 0.001331667686 7.231529188e-07 
792          NO_ID       2.129136    1.810813491       2.054075    1.907588785    2.221715865        2.09322       2.003399       2.203852       2.376388 0.004260657178 0.000902579864 0.0002651719424 
793          NO_ID       2.129376       1.827231        2.00399        1.96341       2.237094       2.158892       2.008325       2.269396        2.37506 0.004784613114 0.001244352813 2.213266453e-05 
794          NO_ID       2.129392       1.806717       2.055803       1.912174        2.22703        2.09322    1.924127265       2.207436        2.41146 0.003244082582 0.0008073852857 0.0004796814715 
795          NO_ID         2.1296       1.815607       2.053995       1.959226        2.23448       2.062888       2.001353        2.16392         2.4445 0.004330809701 0.0006092543393 0.0006696926748 
796          NO_ID       2.129904       1.849567       2.049204       1.909994       2.216086       2.093376       2.001319       2.178252       3.493588 0.004620719913  0.01225968132  0.01281102184 
797          NO_ID       2.129992       1.850359       2.054011       1.926552       2.172886       2.131752       1.902379       2.216268       2.360652 0.003766537192 0.001355802886 0.0001223082843 
798          NO_ID       2.130052       1.837487        2.03199       1.930518       2.286878       2.110952       2.024693       2.220108       0.755204 0.005048237038 0.001507406931 0.0001823471672 
799          NO_ID        2.13012       1.817503       2.053051        1.95945       2.211926       2.095032       2.009833         2.2283       2.356254  0.00461008567 0.001093347773 3.057522487e-05 
800          NO_ID       2.130248       1.838039       2.052539       1.926682        2.19971        2.09496       2.010149       2.219212        2.90274 0.004643142936 0.005735484234 0.004648352691 
801          NO_ID       2.130292       1.854895       2.066358       1.932566       2.236998       2.293608       2.008565       2.220108       2.885252 0.005232051943 0.004805571984 0.003658922212 
802          NO_ID    2.130350792       1.844863    2.053142029       1.963418       2.286678       2.095404       2.000133       2.184404       2.360532 0.004372146393 0.001040478822 0.000107212525 
803          NO_ID         2.1304       1.847255       2.052027       1.913322       2.222166       2.093368       2.003235       2.244527       2.376268 0.004620719913 0.0008352092081 0.0002450605695 
804          NO_ID         2.1304       1.851791       1.923995        1.93065       2.254934       2.095472    2.016674613       2.169026       2.376804 0.005058291156 0.0008684941696 0.0002099691034 
805          NO_ID         2.1304    1.877209131       1.923995        1.93065       2.254934       2.095472       2.008097       2.169026       2.376804 0.005558442464 0.0008967215461 0.0002059189685 
806          NO_ID       2.130408       1.840759       1.898571       1.929866       2.191518       2.094977       1.902119       2.202894       2.361044  0.00327466151 0.001014781267 0.0001106306059 
807          NO_ID       2.130408       1.840759       2.029643       1.930682       2.193566       2.095473    2.051255381        2.20283       2.638964 0.005847859007 0.001209902775 1.717739439e-06 
808          NO_ID       2.130408       1.840775       2.055067    1.953209568       2.222166       2.095473       1.999911        2.21819        2.37682 0.004412114366 0.0009723383093 0.0001987584632 
809          NO_ID       2.130408       1.843585       2.029919       1.930094       2.278486       2.141992       2.030087       2.202764       2.422556 0.005263973268 0.001079313335 0.0001594858773 
810          NO_ID       2.130408       1.844839       2.033695       1.922008       2.278486       2.078131       1.975559       2.219148       2.639564 0.003941694043 0.0009406424629 0.0002756985506 
811          NO_ID       2.130408       1.846239       2.035643       1.962526       2.287702       2.076408       2.008297       2.219836        2.36042 0.004606625297 0.001028126128 0.0002501211589 
812          NO_ID       2.130408       1.848951       2.029643       1.914298       2.193494       2.095401       1.902891        2.21199       2.114676 0.003350584552 0.002780891206 0.001623305308 
813          NO_ID       2.130408       1.850519       2.053915       1.959442    2.205462704        2.09348       2.009385       2.269516       2.362196 0.004654299231 0.000991436508 0.0001094434258 
814          NO_ID       2.130416       1.843415       2.053308       1.913098       2.222166       2.093352       2.000039        2.18542       2.360532 0.004620719913 0.001011246927 0.0001896373433 
815          NO_ID       2.130416       1.849559    2.049211822       1.913066       2.222166    2.104747898       2.003239       2.220236       2.376404 0.004679408528 0.001040474705 0.0001245628203 
816          NO_ID       2.130432       1.850335       2.052539       1.962518       2.287702    2.085117624       2.008873       2.220096        2.52426 0.004654299231 0.0007051179103 0.000409009945 
817          NO_ID       2.130432       1.851351       2.052337       1.913362       2.286678       2.095275       2.008889       2.211907       2.526028 0.005140704711 0.0005383349342 0.0005917753988 
818          NO_ID       2.130432       1.858559       2.053915        1.95945        2.28463        2.09322       1.984967       2.242129       2.444116 0.004237363255 0.0007893554169 0.0004416917056 
819          NO_ID       2.130432       1.989595       2.054366       2.077208       2.292823    2.029614145       2.129299       2.007443       1.836765   0.0115062985 0.0005431928507 0.0007110007236 
820          NO_ID       2.133408       1.808279       2.054235       2.184031       2.223184       2.041265       1.927671        2.20385        2.37758  0.00319329553 0.0004083136235 0.0008712679694 
821          NO_ID    2.133684957       1.850335       2.052539       1.962518       2.287702        2.07684       2.008873       2.220096        2.52426 0.004606625297 0.0006316419238 0.0006401566298 
822          NO_ID       2.134504       1.843239       2.029915       1.921818        2.25903       2.101555       2.008327       2.203792       2.389836 0.004896013148 0.001003256066 0.0001349542854 
823          NO_ID       2.136632       1.847239       2.050915       2.211487       2.223184       2.042473       1.985015       2.203854       2.444228 0.003861984748 3.913461501e-05 0.001349341895 
824          NO_ID       2.158536       1.865367       2.056715       1.913306       2.199126        2.09336       2.027769       2.228372       2.377596 0.004690210562 0.0007034238149 0.0006368175555 
825          NO_ID       2.165922       1.890427       2.054238       2.089077     1.94720326       2.029869       2.075051       2.007177       1.830231 0.009333382269 0.0001023101719 0.001205568345 
826          NO_ID       2.191081        1.85695       2.029671        2.10998       2.077841       2.074888       1.910264       1.941837       1.313628 0.003632502342 0.0004053062438 0.0008257434557 
827          NO_ID       2.226297       1.860214       1.964407       2.061164       2.063516       2.110946       1.919224       1.940609       1.378076 0.003803774254 0.0005342736337 0.0007662867276 
828          NO_ID        2.22857       1.963636       2.055086       2.060334       1.934416       2.090762       2.045184       1.958294       1.332945 0.007876835806 0.0006364874897 0.0005189353452 
829          NO_ID     2.23096939    1.848950281    1.891619388    1.997518559    2.105244434    2.046209927    1.925112476     1.97559707    1.392964053 0.002387978365 0.0005814353951 0.001812136334 
830          NO_ID     2.23096939    1.848950281    1.899367302    1.997518559    2.105244434    2.046209927    1.935758004     1.97559707    1.392964053 0.002491054283 0.0005222552687 0.001761037687 
831          NO_ID       2.231726       1.973094     2.08495547       2.082796       2.169987    2.038014201       1.919427       1.978251       7.237411 0.002313105038   0.0127495075 0.009775106877 
832          NO_ID       2.231867       1.975907       2.021695       1.994971       2.068053       2.102394    1.954876753       1.982785       1.328844 0.004931476065 0.0004937285572 0.0006822505877 
833          NO_ID       2.232226       1.851799       1.922843       1.956282       2.243362       2.289964       1.943911       2.220108        2.37858 0.005739611898 0.001636726314 0.0002272624974 
834          NO_ID       2.232377        1.85855       1.900399       1.998575       2.074713       2.097914       1.921344       2.023569        0.27926 0.003322482427 0.004149810897 0.002937877619 
835          NO_ID       2.234497       1.975484       1.890207       1.992095       2.239761       2.094846       1.916904       1.982677       1.312358  0.00275186663 0.0004175642491 0.0008491024213 
836          NO_ID        2.23453       1.892763       1.924062       2.056245    1.994164554       2.011567       2.074995       2.007363       1.865319 0.007138757768  0.00027811117 0.001062973659 
837          NO_ID        2.23453       1.925531       1.899566       2.055733       1.935008       2.017546       2.081139       1.978819       1.867239 0.007675063672 2.431677271e-05 0.001243319012 
838          NO_ID        2.23552       1.859995       2.053083       1.918458       2.284198       2.089644    1.956447367       2.163776       2.444486 0.004485367553 0.0006740437125 0.0003838275871 
839          NO_ID       2.236258        1.94191       2.095071       2.052916       2.167555       1.979927       1.948003       1.973387       0.784159            100            100            100 
840          NO_ID       2.236535    1.808917883       1.986969       2.063258       2.024534       1.964463       2.066803       1.922369       1.311995            100            100            100 
841          NO_ID       2.236755       2.072795       1.889246       2.043802        2.02471    2.295300622       2.073715       1.901773       1.336007 0.007615124346  0.00199847024 0.0005066989316 
842          NO_ID       2.236905    2.015712808       1.900955       1.929951       2.238007       2.093374        2.00908       2.007365        1.34103 0.003912113188 0.000173211051 0.001000732983 
843          NO_ID       2.236919    2.076811039       1.922014    2.063249845        1.97495       2.027951       2.074995       2.007361     1.32652262 0.009919877788 2.152347074e-05 0.001358159463 
844          NO_ID       2.240057       1.844854       1.898799       1.995599       2.066809       2.099466       1.933304       1.978833    1.317879008 0.003437335807 0.0002351988884 0.001010800105 
845          NO_ID       2.240057       1.958172       1.924063       1.995999       2.106745        2.08283        1.92716       2.007365        1.34103 0.003997061423 3.61322136e-05 0.001294488349 
846          NO_ID       2.240117    1.841545686       1.898799       1.925359       2.070649       2.099474       1.927688       1.978769       1.342942 0.003495691521 5.652636764e-05 0.001214995097 
847          NO_ID       2.243712       1.850327       2.053995        1.96249       2.293014        2.06468       2.014601       2.163896        2.36258 0.005601807161 0.000227514735 0.000698399149 
848          NO_ID       2.243712     1.85793952       2.053995       1.959418       2.284822    2.064544248       2.001353        2.16392         2.4445   0.0052691631 0.0005086625335 0.0005985491869 
849          NO_ID       2.243712       1.858519       2.054011       1.963482       2.280598       2.066212       2.009081        2.16392       2.394836 0.005496749644 0.0005458008931 0.0007390564319 
850          NO_ID       2.243719       1.810823       1.963883       2.184044        2.05545       2.045425       1.903347       2.200714       0.784342 0.003186946028 0.0002548228505 0.001462234206 
851          NO_ID        2.24372    1.984843041       2.050491       1.959418       2.284823       2.097312       2.008361       2.174156       1.056156 0.003748347853 0.0007661391427 0.001970563554 
852          NO_ID       2.244351       1.833838       1.925215       1.984029       2.096281       2.099658       1.902546       1.981323       3.177806 0.002481236411 0.0009569926453 0.0002526639284 
853          NO_ID       2.244992       1.858559       2.052715       1.963514       2.251918       2.065452    1.933298271       2.200784    2.157741686 0.004503963302 0.0009331229845 0.0002919302768 
854          NO_ID        2.25133       1.816801     2.02919926       2.106634       1.915937       2.142505       1.902373       2.227604       0.421197 0.004980387249 0.002796735013 0.001609181814 
855          NO_ID       2.251873       1.988131       2.022283       1.995595       2.066705        2.09857       1.902855       1.940913       1.311964 0.004561501799 0.001228844532 1.836736976e-05 
856          NO_ID       2.251912        1.83579       1.922863       1.983899       2.279801       2.094922        1.93516       1.977525       2.360564 0.005073416357 0.003640380135 0.002501745875 
857          NO_ID       2.251928       1.835278    1.949656774       1.984015       2.083193       2.099466       1.930744       1.978805        1.08082 0.002809205209 0.001226164445 1.914912064e-05 
858          NO_ID    2.253334807       2.070003        1.93123       2.062618       1.980486       2.029075       2.079235       1.938637       1.860319 0.009274923421 0.0005101219668 0.0007536581244 
859          NO_ID       2.255874       1.850465       1.832264       2.106138       2.030878       2.102713       2.009025       2.210964       1.470029 0.004970358635 0.000277904129 0.001582519885 
860          NO_ID    2.258417452       1.808154       1.963419       2.188172       2.126986       2.110897       1.931561    2.213307237       0.783854 0.002593713652 0.0001720562666 0.001152220086 
861          NO_ID       2.259522       1.844833       1.832776       2.098584       2.026641       2.135341       1.902513       2.184404       1.469773 0.004139598912 0.0005857457668 0.001818648152 
862          NO_ID       2.260324    1.866386171       1.832776       2.106776       1.916049       2.135481       1.902529       2.227348       1.469773 0.005162139102 0.0003149901664 0.001031686991 
863          NO_ID        2.26141       1.991635       1.919198          2.071       2.260035        2.02781       2.140531       2.023491       1.837917            100            100            100 
864          NO_ID       2.261491       1.909151       1.920382       2.049449        2.02223       2.012345       2.074619     1.98650576       3.047655 0.006484975133 6.88161109e-05 0.001372717494 
865          NO_ID       2.264198       1.843601       1.963387       2.180494        2.05041       2.135281       1.910061       2.222516       0.683508 0.004068358205 0.0009362600458 0.0003552021987 
866          NO_ID       2.277047       1.992099       1.898575        2.08902       2.070585       2.135562       1.909495       1.940685       1.111452 0.004614877765 0.002118777777 0.0006856970115 
867          NO_ID       2.277211       1.992227       1.887279    2.089115808       2.066489       2.099466    1.921008478       2.015665       1.056156 0.004554987349 0.001195923915 5.068659777e-05 
868          NO_ID       2.277211       1.992227    1.905887685    2.089115808       2.066489       2.099466       1.912151       2.015665       1.056156 0.004554987349 0.001195818934 5.228128639e-05 
869          NO_ID       2.286304       1.807873       2.095195       1.987403       2.061466       2.095396       1.901813       2.202762       2.361118 0.002474304143 0.001368678423 0.0001829916959 
870          NO_ID        2.28632       1.858553       2.054239       1.959418       2.290838        2.13008       2.013641       2.165968       2.444316 0.006067663222 0.001073469426 0.0001386384943 
871          NO_ID    2.286327007    1.812187271       1.964127       2.184044       2.061466       2.110961    1.915635496       2.202762       0.784158 0.002977007981 0.0002132868034 0.001124619706 
872          NO_ID       2.286345       1.810945       1.952959       2.184044       2.061466       2.107633       1.916203       2.272394       0.728862  0.00288494376 0.0001704556623 0.001563930431 
873          NO_ID       2.297402       1.844849       1.960315       2.192154        2.09095       2.101617       1.965845       2.203976       0.263758 0.003158877235  0.00336716762 0.002249454493 
874          NO_ID       2.297404       1.865354       1.964899       2.211436       2.063498       2.103921       1.985045       2.228366       0.781686 0.004362955323 0.0001061459054 0.001406480399 
875          NO_ID    2.297699892    1.979714107    1.964122798     2.18407597    2.061450254    2.110897419    1.931797212    2.227338451   0.7837264821 0.005192027248 0.000209812158 0.001076065907 
876          NO_ID        2.29809       1.817503       1.954911       2.220908    2.074529115       2.110641       1.915625       2.203978        0.78339  0.00306371185 0.0001839972723 0.001169836509 
877          NO_ID        2.29821       1.810817       1.964127       2.184044       2.061466       2.110961       1.931797     2.21274153       0.784158 0.003019997162 0.0001765683653 0.001087667423 
878          NO_ID        2.29821       1.812087       1.964155        2.18396        2.09095       2.099529       1.910037       2.220362        0.72251 0.002378067446 0.000337256303 0.0007954589258 
879          NO_ID       2.298218       1.846231       1.954399       2.171756       2.081946       2.110497       1.917225        2.20405       0.805588 0.003093440653 4.515349117e-05 0.001280032195 
880          NO_ID       2.298222       1.810817       1.964127       2.216556       2.061466       2.135537       1.931797       2.206858        7.23927 0.003414529778  0.01274031657 0.009539454729 
881          NO_ID       2.298338       1.832321       1.924027        2.18404       2.222162       2.113009       1.931605       2.202762       0.284446 0.004352066707 0.003378406698  0.00217865614 
882          NO_ID       2.298594       1.807857       1.964111    2.190267427        2.06249       2.110993       1.931777    2.200489667       0.782046 0.003093995513 0.0003788923523 0.0009397813645 
