%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1       obj_fn_1       obj_fn_2       obj_fn_3 
196          NO_ID    1.708552786    1.647575548    1.367459894    1.239220078    1.184236792    1.546122641    1.520510922    6.461940517 0.002724156903 0.0009702961244 0.0005858832994 
197          NO_ID    1.709290394     1.59275366    1.456163236    1.232942487    1.200881315    1.572315953    1.442291779    1.266111604 0.001665050443 0.0008949204301 0.0006168146154 
198          NO_ID    1.710051397    1.635613295    1.382630696     1.15744083     1.10216992    1.603141618    1.672838848    9.675441529 0.002231041395 0.005730208897 0.004316502392 
199          NO_ID    1.711372926    1.396081666    1.537749782    1.419581564    1.404968358    1.750899795    1.744680794    11.36030371 0.007233925684 0.0003998135403 0.001891477084 
200          NO_ID     1.71433547    1.323505361    1.603217165    1.274045609    1.416032491    1.404900866    1.745128674    10.14684873 0.007873284276 0.0002829447366 0.002149029702 
201          NO_ID    1.716494751    1.587015776    1.372039208    1.439436985    1.381083236    1.646282934    1.410911745    11.94452909  0.01986862171 0.001991735438 0.000250670864 
202          NO_ID    1.716798209    1.382346755    1.526626017    1.214406931    1.158789351    1.652166752    1.713895573    2.459011887  0.00101690689 1.76997242e-05 0.0008389275639 
203          NO_ID     1.71755603    1.527946355    1.447316738    1.231567504    1.433859765    1.638919265    1.438416581    9.608696406 0.004283296841 0.0009927629229 0.0005295426084 
204          NO_ID     1.72271187    1.403350187    1.371782866      1.2835501    1.160016452    1.745854086     1.62144931    2.099617912 0.003085952481 0.001093430346 0.001470988143 
205          NO_ID     1.72639775     1.64440148    1.648952439    1.317554364    1.279565117    1.667951393    1.416152716    9.280478757 0.002903357073 0.001224931585 0.001719821795 
206          NO_ID    1.730826691    1.529040536    1.514974662    1.312034415    1.042649082    1.549967492    1.724974838    9.193434146 0.003667774797 0.002138866291 0.004589157466 
207          NO_ID    1.731029233    1.497395123    1.432598024    1.358077877     1.23714648    1.767020792    1.633754595    10.59132643  0.01187988821  0.00120879031 0.001859956621 
208          NO_ID    1.732100008    1.508257367    1.548390904    1.305158175    1.429125208    1.692514891    1.433650624    3.735315058 0.002528190965 0.001060378867 0.001814300833 
209          NO_ID    1.732409543     1.44162349    1.531023347    1.290596761    1.010020185    1.709508726     1.59335071     5.87167786 0.001583971168 0.001571656316 0.003729434546 
210          NO_ID    1.732518771    1.559945853    1.671137119    1.184886652     1.40505404    1.432366249    1.511548173   0.2666908746 0.002341925237 0.001995445628 0.002755826609 
211          NO_ID    1.736190647    1.625875821    1.660043777    1.397253227     1.44010179    1.513191279    1.675210654    6.647498603 0.001750670478 0.000225478231 0.002638408817 
212          NO_ID    1.739497139     1.57039971    1.616109976    1.184628875    1.223452842    1.781905354    1.433081881    4.745517468 0.001751361593 0.002477992666 0.003112079435 
213          NO_ID    1.739662389    1.535404621    1.411914299    1.208028711    1.252053925    1.592394752    1.404742774    1.804912616 0.001637294983 0.0009200341841 0.002308029927 
214          NO_ID    1.741136612     1.53715613    1.491480179    1.207276684    1.180072763    1.591759161    1.711454042     9.03791181 0.002326416681 0.001484931157 0.002667834533 
215          NO_ID    1.741974102    1.323617407      1.5761069    1.251167123    1.166839248    1.656897038    1.638582146    5.137708501 0.002997703808 0.0005909802952 0.001949553544 
216          NO_ID    1.742532499    1.424844978    1.463485619    1.131763205     1.40960563    1.637863635    1.668133818    5.060531043 0.001934676664 0.008641972302 0.007284276427 
217          NO_ID    1.742595075    1.451452664    1.350110408    1.330169448    1.460806608    1.715068625    1.521952956    8.155139659 0.003916783524 0.0008079548522 0.002320883486 
218          NO_ID    1.742826887    1.516112826    1.332825283    1.208133352    1.054311849    1.409377103    1.735489262    11.58133663  0.02577070359  0.00217476316 0.002145701588 
219          NO_ID    1.743411739    1.616347446    1.468837589    1.337249852    1.459701533    1.786638691    1.695497065    8.260098286 0.004844860666 0.0007066324928 0.002309520746 
220          NO_ID     1.74433435    1.335793304    1.567605276    1.334667628    1.088923408    1.575659051    1.754133799    9.851465077 0.004871795857  0.00217622667 0.004944037725 
221          NO_ID    1.744604262    1.538318229    1.620004916    1.254583599    1.271378918     1.61414304    1.631259188    9.978493932 0.002702210592 0.001178215567  0.00150714577 
222          NO_ID    1.744914441    1.591524181    1.311261199    1.151729291    1.271002017    1.693033576     1.62007953  0.01715910808 0.003981011198 0.005404786441 0.005020713518 
223          NO_ID    1.746218395     1.50970259    1.472501997    1.449582218    1.495571461    1.567187819    1.755878385    5.817753981 0.004340597912 0.0006253481319 0.003455717317 
224          NO_ID    1.746513679    1.643186739    1.392935026    1.346413416    1.137484127    1.751047885    1.760051194    6.549963855 0.002705509933 0.0001866859644 0.003225400644 
225          NO_ID    1.754910505    1.587951321    1.398194395    1.318763983    1.041504992    1.565662871    1.467163278    2.351864589 0.001414105971 0.001804809455 0.004441234909 
226          NO_ID    1.754935583     1.60347114    1.531319428    1.188709043    1.101632948    1.625619853     1.70595096    3.905505294 0.0005707310114 0.004039530498 0.004296547386 
227          NO_ID    1.755434283    1.346167536    1.532260504    1.327838255    1.433182986    1.464736879    1.547526079    2.141694921 0.002581551132 0.0005635144268 0.002965373183 
228          NO_ID    1.756427754    1.311226935    1.322853115    1.212739813     1.04763568    1.616715714    1.638523366    4.876390856 0.001174844265 0.002931444785 0.004022830157 
229          NO_ID     1.75650872     1.37048839    1.425771743    1.251433551    1.463022116    1.744154527    1.417810223    10.70222675 0.005286953647 0.001272959548 0.001427460889 
230          NO_ID    1.760903633    1.419899938    1.366651791    1.464599502    1.330688144    1.590729431     1.55908832    1.922547867 0.006314580679 1.737874111e-05 0.003030325145 
231          NO_ID     1.76281666    1.315556313    1.315148336    1.242329545    1.465107488    1.678374298     1.66150482    4.920608659 0.003317919486 0.000111403269 0.002387250248 
232          NO_ID    1.764109556    1.428958833    1.663443293    1.418076021    1.018736826    1.736242688    1.456288079    4.483456254 0.001881356714 0.002982469703 0.005194060231 
233          NO_ID    1.769471493    1.397556209    1.521154387    1.202942891    1.443066559    1.459736533    1.674199841    5.831935937 0.003191704366 0.001692125196 0.003546948651 
234          NO_ID    1.769910941    1.339056494    1.329933018    1.286712554    1.415112589    1.650012548    1.587284524     8.14761628 0.003042026969 0.0003517607061  0.00257201038 
235          NO_ID    1.773054874    1.379982423    1.528248304    1.356712921    1.031765655    1.489835344    1.662426271    6.086737664 0.002023296188  0.00300329087 0.005320629875 
236          NO_ID    1.773202068    1.364547042    1.329511332    1.298862391    1.169203726    1.619042042    1.755551947   0.1072212663            100            100            100 
237          NO_ID    1.779421642     1.50537733    1.633054436    1.330625174    1.215494104    1.706267656    1.711569763    8.183952227 0.009831552529 0.001012962583 0.004234469366 
238          NO_ID    1.782894868    1.381625663    1.477735339    1.251945679    1.267514342    1.519141457    1.491602526    9.205472325 0.001213757111 0.0004673859601  0.00238640348 
239          NO_ID    1.784288015    1.417062593    1.572664875    1.197819283    1.027585321    1.788601111    1.404354783    5.472780757 0.001142110203 0.004519001823 0.005203701983 
240          NO_ID    1.784545818     1.59993882    1.451156668     1.30150002     1.18634737    1.694906124    1.655106348    9.650005448   0.0159354607 0.002140696115 0.0006190381733 
241          NO_ID    1.785783038    1.305834682    1.445313156    1.111779918    1.211313514    1.532385811    1.741406119    10.18970542 0.005555032591  0.01335569523  0.01154985018 
242          NO_ID    1.786323199    1.502985379    1.320350116    1.360729279    1.420749548     1.58894517    1.531404911    2.028493966 0.001063896986 0.0008615313871 0.003771513215 
243          NO_ID    1.787030631     1.34279805    1.600259457    1.442800961    1.354016665     1.68729407    1.612906761    4.414019238 0.005308336487 0.0008587935051  0.00354717882 
